pmid,ref_list
6142077,[]
3028776,"['2895473', '1092798', '822115', '3489060', '1092799', '6600267', '3874257', '3262873']"
2895473,"['3010324', '3033645', '3020545', '3028776', '2418146', '1092798', '822115', '3489060', '1092799']"
2896758,"['2474759', '6127371', '6134665']"
6980823,[]
3159821,"['7016746', '3104900', '29936', '2936864', '6224884', '6974759', '3932064']"
3932064,"['2862025', '2440674', '6224884', '3159821']"
3511446,[]
3104900,"['3159821', '2862025', '7016746', '3137575', '29936']"
3159820,"['3920341', '2418146', '6231642', '6434689', '2788279', '3489060', '6093124', '3927296', '2784485', '6092512']"
6326098,"['6304712', '6405384']"
6945311,['3855866']
2564851,['3918306']
2971756,"['2521388', '2968607', '6571733', '3909153']"
2968607,"['2521388', '6571733', '2971756']"
2645579,"['3088206', '2945204', '6801183']"
3493323,"['1689065', '3088206', '3549960']"
3025641,"['3125419', '3131736', '3102227', '3019664', '3095795', '3038516', '3025633', '3936022', '3031612', '3036487', '3039350', '3125549', '2507312', '2524381', '2826126', '2832747', '3011412', '6096124', '3011406', '3031454', '6326129', '2825168']"
3108888,"['3088570', '3079910', '2854057', '3929252', '2507312', '2991895', '2425036', '3123216', '3092186', '3145412', '3095838', '2998757', '2848920', '6330526', '2445887', '3125549', '6438631', '6438633', '6425835', '2153073', '3130629', '3083415', '3924592', '3035056', '3259318']"
2425036,"['3130629', '3108888', '3123216', '3133444', '3090517', '2153073', '2117639', '2141629', '2117638', '3079910', '2114976', '6791163', '3266655', '3092186', '2854057']"
3019664,"['3025633', '3102227', '3011412', '3095838', '3110599', '3025641', '3038516', '3031612', '3936022', '3095795', '6096124', '2825168', '3125419', '3131736', '2832747', '2939459', '3039350', '3092186', '2507312', '3501368', '3025857']"
6577460,"['6216259', '3090545']"
3038516,"['3102227', '3019664', '3025633', '3135535', '3011412', '3025641', '3936022', '6096124', '3031612', '3095795', '3131736', '3122021', '2825168', '3011406', '2826126', '2832747', '3039350', '3125419', '3927296', '3095838', '3036487', '4092693', '3125549']"
3122021,"['3135535', '3011406', '3038516', '2825168', '3095795', '2826126', '3131736']"
3125419,"['3025641', '3131736', '3019664', '3039350', '3025857', '3102227', '3038516', '3031454', '6326129']"
2831291,"['6086308', '3096716', '2113468', '1903427', '3470759', '2463165', '6791163', '2153073', '10872333']"
3131736,"['3025641', '3125419', '3038516', '3095795', '3102227', '3019664', '4092693', '3125549', '3025633', '3031454', '3936022', '3039350', '3122021']"
3396541,"['2153073', '3501368', '3266655', '2997718', '3039464', '3036487', '2525173', '2522500', '3691478', '2467293', '3359997', '3259318', '3130629', '3097644', '3034589', '2507312', '3489234', '2524381', '2832747']"
3135535,"['3122021', '3038516', '2825168', '3936022', '3011406', '3095795', '3025633', '2832747', '3011412', '3122182', '3102227', '3031612']"
3145412,"['3125549', '2854057', '3079910', '3108888', '3095838', '2507312', '2445887', '3123216', '6438633']"
2522500,"['3259318', '3501368', '3489234', '2153073', '3092186', '3772297', '2998757', '3396541', '3496420', '3691478', '3487610', '2884272', '3110599', '2847918']"
2524381,"['3501368', '3266655', '2507312', '2847918', '3095795', '3025641', '3102227', '3036487', '2832747', '3936022', '1824857', '6778952', '3396541', '3691478']"
2525173,"['3491296', '2847918', '3259318', '3025857', '3396541', '1700054', '3031454', '3489234', '3031612', '2153073']"
2507312,"['2854057', '3108888', '3079910', '3125549', '6438631', '3929252', '3088570', '2524381', '2998757', '3145412', '3092186', '6330526', '3031454', '3123216', '3095795', '6438633', '6326129', '3025641', '3039350', '3095838', '3102227', '3025633', '3936022', '3927296', '2848920', '3110599', '6425835', '3036487', '2832747', '3019664', '2445887', '3396541', '3031612', '6096124']"
10872333,"['6791163', '6438631', '1903427', '3927296', '6326129', '2831291']"
6806823,"['6778952', '6791163', '3487610', '3470759', '6425835', '2866223', '2430794', '3259318', '1346335', '3266655', '2429321']"
6296789,[]
3045250,"['2499651', '2416866', '6600267', '3874257', '3262873', '6609363', '1092798', '2358782', '1092799', '822115', '2463165']"
6273911,"['2998757', '2501791', '6425835']"
8046341,"['1824857', '1608941', '8046340', '1824858', '1535367', '2033373', '2500661', '8245775', '2141628', '2572671', '1905338', '1986381', '3266655', '2970635', '6196430', '3501368', '2109035', '2463632', '3500264']"
3086872,"['2579186', '6439816', '3921826', '7038025', '6096124']"
1824857,"['8046341', '8046340', '1608941', '1824858', '2500661', '2033373', '1535367', '8245775', '2572671', '2109035', '2141628', '3266655', '1905338', '2463632', '1986381', '2970635', '3501368', '2884272', '2524381']"
1899373,"['2332734', '2787384', '2788279', '2324686', '2522498', '8315381', '2007858', '7699333', '1990288', '8026467', '7964471', '7681470', '8415665', '1500859', '2352954']"
2033373,"['8046341', '1824857', '8046340', '1608941', '1824858', '2572671', '1535367', '2141628', '8245775', '2500661', '2109035']"
6412230,"['6434689', '2983318', '6231642', '2352954', '3921650', '2147515', '2522498', '3499611', '3098894', '2788279', '6090574', '1500859', '6092512', '8026467', '3081898', '3099289', '3127525', '2007186', '2530579', '3160805', '3920341', '1996324', '3086480', '3005464', '2989411', '1402672', '2324686', '6092510', '2007858']"
3494245,"['3496417', '3090545', '3873071', '3086481', '3098893', '3932582', '2530579', '3495433', '3160805', '2324686', '2530587', '2937055', '3097640', '2530580', '3081898', '3014035', '2944981', '6434689', '1833184', '3086875', '3258354', '2945204']"
3500470,['6329746']
2522498,"['2788279', '2007858', '3499611', '3127525', '2324686', '6434689', '8026467', '8315381', '1990288', '1899373', '7699333', '2787384', '2965738', '2530579', '2349230', '2944981', '3160805', '2352954', '6231642', '8415665', '2147515', '7964471', '6092512', '3501121', '1402672', '2530580', '1557373', '2983318', '3920341', '2530587', '2937055', '1549560', '1996324', '2007186', '2307934', '2332734', '1500859', '2947968', '7831294', '2784485', '1833184', '2000405', '3098894', '6412230', '6092510', '2155425', '7681470', '2470087', '1698909', '3099289', '3081898', '3005464', '3921650', '3500258', '2989411', '2784210', '3110786', '6090574', '6083565', '3080545', '1825140', '3263468', '6304712', '2527495', '7683423']"
2788279,"['2522498', '2007858', '2324686', '8315381', '8026467', '1899373', '3127525', '7699333', '1990288', '3499611', '6434689', '2787384', '2349230', '3920341', '7964471', '6231642', '2965738', '2352954', '2307934', '2147515', '2530579', '2332734', '8415665', '2007186', '1402672', '1996324', '2944981', '2530587', '6092510', '3160805', '2983318', '7831294', '2530580', '1557373', '1500859', '2866223', '3921650', '2947968', '1549560', '3098894', '2784485', '6304712', '2000405', '2937055', '2470087', '6092512', '6412230', '1833184', '2989411', '3099289', '1698909', '3081898', '3500258', '3005464', '2643102', '2155425', '3918306', '6090574', '3159820', '3110786', '3086480', '3501121', '7678850', '7681470', '2784210', '3116145', '7038025']"
3874257,"['6600267', '6609363', '3262873', '1565622', '1092798', '2358782', '3549960', '3294335', '822115', '3045250', '1092799', '1722338', '2945204', '3485174', '3088206', '6124578', '8315381', '3260035', '3028776', '2463165', '8350062', '2408044', '7681470', '2474759', '6423764', '1346335', '2530579', '6092512']"
2332734,"['1899373', '2787384', '2788279', '8315381', '2522498', '7681470', '1346335', '2324686', '6434689', '1990288', '2007858', '7699333']"
2352948,[]
1906177,"['2114976', '1898658', '2141629', '2501791', '2117638', '3123216', '2117639', '8350062', '6326129', '3926483', '1346335', '3079910', '6192435', '3117530', '1991449', '3260035']"
1722338,"['8350062', '3874257', '1346335', '7681470', '1565622', '2784210', '8315381', '6974759']"
1565622,"['3874257', '3262873', '2408044', '8315381', '3294335', '1722338', '2358782']"
1711568,['1371359']
1631072,"['3501121', '1825140', '2453060', '3258352', '3925454']"
2530587,"['1833184', '2530579', '2937055', '2944981', '3160805', '2530580', '3097640', '2947968', '2307934', '2989411', '3081898', '2324686', '6083565', '3098894', '3918306', '8026467', '2007186', '2527495', '2470087', '6231642', '3494245', '2788279', '6304712', '2522498', '3086875', '2007858', '2155425', '6434689', '3499611', '3024129', '3496417', '3263468', '1500859', '3500258', '2352954', '2983318', '7964471', '3005464', '3127525', '2147944', '3108887', '2349230', '1402672', '2866223', '3116145', '3031660', '2555171', '2784485', '6440142', '1996324', '2823259', '6090574', '3920341', '6092512', '3031195', '3099289', '1549560', '3099287', '2038316']"
3086481,"['3873071', '3090545', '3496417', '3098893', '3494245', '3932582', '3495433', '3258354', '6606015', '7038025']"
6090574,"['3098894', '2983318', '3031660', '3081898', '3108887', '3099289', '3086875', '3110786', '6092510', '3097640', '1500859', '3116145', '3263468', '1402672', '2352954', '2944981', '6434689', '3031195', '2467293', '6231642', '3160805', '2007186', '2989411', '8026467', '2530579', '2324686', '3005464', '2784485', '3099287', '1698909', '2937055', '6412230', '2832509', '2947968', '6192435', '3499611', '6092512', '2788279', '2147515', '2307934', '2349230', '2522498', '3116143', '2530587', '2530580', '3127525', '2249656']"
2147944,"['2555171', '2453060', '2990915', '3876930', '3014035', '2169613', '1396555', '2530587', '1833184']"
1833184,"['2530587', '2944981', '2937055', '2530579', '3160805', '2530580', '2947968', '8026467', '2307934', '3097640', '2324686', '6083565', '2470087', '2527495', '2007858', '2007186', '6231642', '3081898', '2522498', '6304712', '2989411', '3098894', '2788279', '2155425', '3031195', '1500859', '6434689', '2352954', '1402672', '2349230', '3127525', '3494245', '1549560', '2169613', '2147944', '3499611', '3918306', '3263468', '7683423', '2983318', '7964471']"
1549560,"['2155425', '7683423', '2352954', '1402672', '8026467', '1500859', '2007186', '2467293', '1557373', '2522498', '7831294', '3031195', '2788279', '6434689', '3499611', '1396555', '2007858', '2000405', '1973832', '1698909', '1996324', '2147515', '2947968', '2307934', '2983318', '3127525', '6231642', '2937055', '2784485', '3491296', '3116145', '1833184', '2989411', '2997718', '3160805', '2349230', '3098894', '2530587']"
1500859,"['1698909', '2352954', '3031195', '2467293', '1402672', '8026467', '3098894', '2155425', '3116145', '2007186', '7831294', '6090574', '3031660', '2983318', '3116143', '3081898', '3097640', '2947968', '3086875', '1549560', '2937055', '3263468', '3108887', '2832509', '3160805', '7683423', '1557373', '2944981', '2296573', '2784485', '2007858', '2989411', '6434689', '2307934', '2788279', '2324686', '2522498', '6231642', '3005464', '2349230', '2530579', '3099289', '2997718', '2147515', '3127525', '3499611', '3110786', '2530587', '6412230', '6434688', '1973832', '2000405', '1833184', '1996324', '2530580', '3500258', '8046340', '3921650', '2249656', '1899373', '2470087', '2527495', '6092510']"
1402672,"['2155425', '2352954', '8026467', '1500859', '7831294', '3098894', '1698909', '2007186', '3031195', '2784485', '1549560', '2947968', '1557373', '2296573', '3116145', '2467293', '2983318', '2007858', '6090574', '3081898', '3160805', '2944981', '3108887', '2522498', '3097640', '2788279', '3263468', '3031660', '2349230', '2530579', '3005464', '2937055', '2324686', '3127525', '3086875', '6434689', '2147515', '6231642', '3099289', '2989411', '2000405', '3499611', '2307934', '1996324', '2832509', '2530587', '3116143', '1833184', '1973832', '3110786', '6412230', '2470087', '2530580', '7683423', '6092510']"
7683423,"['1549560', '2007186', '1500859', '1996324', '2352954', '8026467', '2000405', '3031195', '1396555', '6231642', '1557373', '3097640', '2467293', '2989411', '3263468', '2530580', '3098894', '3005464', '3499611', '3879814', '6304712', '3081898', '1402672', '1833184', '2983318', '7831294', '2522498']"
3031195,"['2467293', '1500859', '3081898', '3116145', '2352954', '3005464', '2007186', '3263468', '3098894', '1402672', '2947968', '3097640', '3116143', '2944981', '8026467', '3108887', '2983318', '2997718', '2832509', '3031660', '3086875', '6090574', '2155425', '2937055', '6231642', '1549560', '1698909', '7683423', '3160805', '2989411', '3099289', '2307934', '1833184', '2007858', '3499611', '2500661', '3500258', '2530579', '3110786', '3127525', '8046340', '2147515', '2000405', '2530587', '2249656', '1396555']"
2467293,"['3031195', '1500859', '2352954', '2007186', '2997718', '3116145', '3116143', '2947968', '1402672', '2937055', '3098894', '2983318', '2155425', '1549560', '8026467', '6090574', '2832509', '3263468', '3031660', '3099289', '3108887', '3160805', '3110786', '3499611', '3489234', '2500661', '2007858', '1396555', '1698909', '2784485', '3396541', '3086875', '1973832', '7683423', '3081898', '6092510', '8046340', '2000405', '6231642', '6432935', '3097640', '1535367', '2147515', '1557373', '6434689', '3127525']"
2038316,"['7964471', '1973832', '3491296', '3499611', '3259318', '2530587']"
7678850,"['2788279', '8315381', '7699333']"
7681470,"['8350062', '1346335', '2784210', '8315381', '2787384', '7699333', '2332734', '1990288', '6434689', '1827140', '2530579', '1899373', '2522498', '3260035', '2141629', '3874257', '1991449', '1722338', '2324686', '6124578', '2788279', '2584932', '2408044', '8415665', '3264787', '2430794', '3485174', '2114976']"
8100269,"['2936864', '1905338']"
3501371,"['1346335', '3264787', '3260035', '2784210', '6785749', '2141629']"
3080545,"['6434689', '2522498']"
2950524,"['6602985', '3092224', '3920341', '6185617', '6093124', '6234599', '3856875']"
3500258,"['3086480', '3108443', '6156984', '1346335', '3127525', '3921650', '6434689', '2530587', '3098894', '6200564', '2944981', '2788279', '8026467', '6231642', '2522498', '3116145', '2352954', '2007186', '2947968', '1500859', '6092512', '3031195', '2983318', '2307934', '88050', '3263468', '2784210', '6166718', '3499611', '6788882', '2147515']"
3260035,"['2945204', '2784210', '2141629', '1346335', '1988951', '6124578', '2530579', '3487787', '8315381', '2408044', '2114976', '3874257', '7681470', '3501371', '2501791', '7038025', '8415665', '6434689', '3470759', '2474759', '2866223', '6778952', '1991449', '6092512', '2445887', '6192435', '2643102', '1906177']"
4923920,[]
4464842,['6752952']
962853,"['486089', '136963', '4423492', '4214106', '7041888']"
136963,"['962853', '1180890']"
869915,[]
486089,"['486090', '2825659', '7011318', '6349615', '962853', '6349616', '6151393', '2529850', '2137335', '6996673', '2839148']"
486090,"['486089', '7011318', '6996673', '2839148', '6349615', '6349616', '2825659', '7016112']"
